id,name,host_id,host_name,neighbou_1,latitude,longitude,room_type,price,minimum_ni
"40539365","SUPER CLEAN LUXURY HOME, ONSITE BBQ AND TAILGATE GAMES, RENT ONE OR MULTIPLE TOWNHOMES WITH YOUR FAMILY/FRIENDS","121534901",Andrew,District 2,36.197800000000001,-86.782870000000003,Entire home/apt,"190","2"
"40539815","SPARKLING LUXURY MODERN HOME, SUPER CLEAN, FENCED IN YARD LOCATED CLOSE TO DOWNTOWN YET JUST REMOVED ENOUGH TO ENJOY YOUR OWN SPACE","121534901",Andrew,District 2,36.197730000000000,-86.781459999999996,Entire home/apt,"175","2"
"40553487",Spacious 2 Bedroom Apartment - East Nashville,"129902341",Ryan & Sarah,District 6,36.186320000000002,-86.721819999999994,Entire home/apt,"117","2"
"40558306",? Lavish Luxurious Home with Double Rooftop Views,"127541576",LuxuryNash,District 21,36.155500000000004,-86.819659999999999,Entire home/apt,"265","2"
"40561554",2 Bedroom 1 Bath near downtown and BBQ!,"6855810",UrbanNashville,District 21,36.158951000000002,-86.795852999999994,Entire home/apt,"106","2"
"40586218",Midtown Haven McMillin Right Next to Jack's BBQ!,"6855810",UrbanNashville,District 19,36.159640000000003,-86.794749999999993,Entire home/apt,"114","2"
"40588284",2 Bedrm 1 bath ? One Mile From Broadway!,"6855810",UrbanNashville,District 21,36.159269999999999,-86.797049999999999,Entire home/apt,"107","2"
"40588289",2 Bdrm in Midtown  ? One Mile From Broadway!,"6855810",UrbanNashville,District 21,36.157780000000002,-86.796539999999993,Entire home/apt,"107","2"
"40588371",Midtown McMillin! 1 Mile From Broadwy?Free Parking,"6855810",UrbanNashville,District 21,36.158059999999999,-86.796909999999997,Entire home/apt,"106","2"
"40588380",2 Bdrm 1 Bath ? Sleeps 6 ? 1 Mile From Broadway!,"6855810",UrbanNashville,District 19,36.159739999999999,-86.795230000000004,Entire home/apt,"106","2"
"40588387",One Mile from Honky Tonk Row! Sleep 6!,"6855810",UrbanNashville,District 19,36.159320000000001,-86.795360000000002,Entire home/apt,"106","2"
"40588395",Midtown 2bdrm ? 1 Mile From Broadway!,"6855810",UrbanNashville,District 21,36.158059999999999,-86.796840000000003,Entire home/apt,"106","2"
"40588399",1 Mile From Broadway!,"6855810",UrbanNashville,District 19,36.159410000000001,-86.794849999999997,Entire home/apt,"114","2"
"40588408",2 bdrm 1 bath great location!,"6855810",UrbanNashville,District 19,36.160089999999997,-86.797049999999999,Entire home/apt,"114","2"
"40588412",Midtown 2 bdrm 1 bath!,"6855810",UrbanNashville,District 19,36.160029999999999,-86.795479999999998,Entire home/apt,"106","2"
"40588429",2 Bdrm 1 Bath in Midtown!,"6855810",UrbanNashville,District 19,36.159970000000001,-86.796070000000000,Entire home/apt,"106","2"
"40588436",2  Bdrm 1 Bath in Midtown!,"6855810",UrbanNashville,District 19,36.159160000000000,-86.794680000000000,Entire home/apt,"107","2"
"40588442",2 Bedrm 1 bath ? Inquire For Extended Stay Prices,"6855810",UrbanNashville,District 21,36.158009999999997,-86.795450000000002,Entire home/apt,"106","2"
"40588449",Sleeps 6! Close to Midtown & Broadway!,"6855810",UrbanNashville,District 19,36.159720000000000,-86.795010000000005,Entire home/apt,"107","2"
"40593906",Harbor Retreat ? - 8 BEDS near  ? - 8AM Check-In ?,"247612418",Kim + Alex,District 20,36.158619999999999,-86.884039999999999,Entire home/apt,"228","2"
"40615057",Convent I - 4 Bedroom Luxury near Vandy! Stay 3 Nites get 4th Free Nov-Feb!,"6675690",Isabeau And Shaun,District 18,36.134160000000001,-86.804910000000007,Entire home/apt,"224","2"
"40615827",Convent II Luxury EVERYTHING with Peloton! Early Checkin/Late Checkout Nov-Feb!,"6675690",Isabeau And Shaun,District 18,36.133730000000000,-86.805160000000001,Entire home/apt,"349","2"
"40632393",NEW LISTING LuxeTownhome 12th South/Gulch/Belmont!,"15586733",Neal,District 17,36.139420000000001,-86.786630000000002,Entire home/apt,"381","2"
"40643118",Creek Bed Retreat 4000+ sqft Luxury Home 3.5 acres,"48677609",Brent,District 15,36.175669999999997,-86.693340000000006,Entire home/apt,"639","4"
"40650852",East Nashville Guest-Suite with Vintage Charm,"6660322",Emily,District 8,36.208570000000002,-86.739180000000005,Entire home/apt,"94","2"
"40657536",Vintage Contemporary Nashville Cottage,"315350843",Valinda,District 6,36.172719999999998,-86.751530000000002,Entire home/apt,"375","3"
"40660598",Charming House in the Heart of Nashville *NEW*,"62186746",Laura,District 18,36.128259999999997,-86.813829999999996,Entire home/apt,"150","30"
"40678390",Nashville's Little Peace of Country Heaven,"36080991",Sandi,District 1,36.315130000000003,-86.814920000000001,Entire home/apt,"178","3"
"40678808",Charming three story town house for your group,"202435770",John,District 4,36.040489999999998,-86.722710000000006,Entire home/apt,"200","30"
"40723814",Duke 31 ~ Gated Development ~ Mins to Downtown & Broadway ~?FREE EARLY CHECK-IN/OUT DEC-FEB?,"260899725",Kevin,District 5,36.207180000000001,-86.766369999999995,Entire home/apt,"101","3"
"40727765","?URBAN DELIGHT? GORGEOUS, LUXURY HOME - SLEEPS 12","15063953",Susan And Boris,District 5,36.203330000000001,-86.743170000000006,Entire home/apt,"279","2"
"40728085",Nash Nest,"316140345",Bella,District 14,36.151389999999999,-86.651039999999995,Entire home/apt,"375","3"
"40728683",Hillsboro Village/DT?SLEEPS 12 ? ROOFTOP?PRO CLEAN,"316148894",Chris,District 18,36.132919999999999,-86.804659999999998,Entire home/apt,"407","2"
"40752964","East Nashville Renovated Craftsman,walk to 5points","16254911",Shauna,District 6,36.176580000000001,-86.745450000000005,Entire home/apt,"414","3"
"40759025",Nashville Luxury at Vibe 4 miles to Broadway!,"104782927",Melita,District 5,36.202950000000001,-86.743139999999997,Entire home/apt,"245","2"
"40775036",SUPREME LUXURY ? MINS TO DOWNTOWN ? 5 FULL BATHS,"101426897",Host Extraordinaires,District 17,36.131090000000000,-86.782060000000001,Entire home/apt,"413","2"
"40777622",The Convents - 2 Luxurious Homes Boasting 8 Bedrooms in Hillsboro Village!,"6675690",Isabeau And Shaun,District 18,36.133780000000002,-86.803830000000005,Entire home/apt,"1000","3"
"40781113",HUGE LUXURY HOME ? DOWNTOWN LOCATION ? BIG GROUPS,"101426897",Host Extraordinaires,District 19,36.170040000000000,-86.795249999999996,Entire home/apt,"357","2"
"40785785",NEW Nashville Cottage FREE off street PARKING,"316936457",Kelli,District 6,36.184880000000000,-86.743920000000003,Entire home/apt,"135","1"
"40802395",Luxurious Suite w/ King  Bed + Massage Chair!,"166457472",Chrissy,District 14,36.201979999999999,-86.628519999999995,Entire home/apt,"79","2"
"40803624",Mill Creek Casita,"9350742",Rebecca,District 15,36.163170000000001,-86.675910000000002,Entire home/apt,"82","1"
"40805104","Commodious Club Wyndham Nashville, 2 Bedroom Condo","194953121",,District 15,36.219340000000003,-86.705050000000000,Entire home/apt,"165","2"
"40819746",Contemporary Luxury Nashville Townhouse,"317491431",David,District 21,36.154240000000001,-86.826430000000002,Entire home/apt,"566","2"
"40819968",Cozy LUXURY Penthouse-GR8 View! ?? Dwtn Nashville,"151787588",Cynthia,District 19,36.155340000000002,-86.775220000000004,Entire home/apt,"166","2"
"40820151","?NashVilla Retreat - New, Private, Near Downtown?","73243297",Alex,District 7,36.202199999999998,-86.720429999999993,Entire home/apt,"106","2"
"40835180","Cozy South Nashville house, minutes from downtown","70634936",Andy,District 26,36.088900000000002,-86.711749999999995,Entire home/apt,"300","4"
"40842665",URBAN Luxury Modern 2 BDR/2 BA Condo in Gulch,"317224919",Rick And Tyra,District 19,36.147117999999999,-86.780945000000003,Entire home/apt,"375","1"
"40856556",East Nashville Escape - 10min from DNTN,"318012943",TJ & Lindsay,District 7,36.204400000000000,-86.719710000000006,Entire home/apt,"128","2"
"40860633",? Unmatched Stylish Home - Rooftop Skyline Views,"127541576",LuxuryNash,District 21,36.155569999999997,-86.819339999999997,Entire home/apt,"231","2"
"40861631","Luxury 2BR at Wyndham Resort in Nashville, TN","246225955",Michael,District 13,36.113190000000003,-86.700350000000000,Entire home/apt,"105","2"
"40946172",ILLUME/Modern New Condo/ Pool & Downtown Views/Gym,"1683708",Carlos And Cheryl,District 19,36.147120000000001,-86.780950000000004,Entire home/apt,"150","3"
"40956265",New Listing! Contemporary Nashville Nations #3,"106505883",TurnKey Vacation Rentals,District 20,36.153979999999997,-86.848150000000004,Entire home/apt,"181","2"
"40956285",New Listing! Nashville Nations #6 w/ Game Room,"106505883",TurnKey Vacation Rentals,District 20,36.155369999999998,-86.846429999999998,Entire home/apt,"181","2"
"40956318",New Listing! Nashville Nations: 2 New Townhomes,"106505883",TurnKey Vacation Rentals,District 20,36.153730000000003,-86.846369999999993,Entire home/apt,"300","2"
"40970811",IT'S 5 O'CLOCK SOMEWHERE IN NASHVILLE!,"62926650",ResortShare3,District 19,36.154539999999997,-86.776619999999994,Entire home/apt,"349","2"
"40977055","EAST NASHVILLE RETREAT! 8 BEDS +12 PPL, 4Bed/2.5B","13608355",Leland,District 7,36.232080000000003,-86.720849999999999,Entire home/apt,"163","1"
"41023264",Nashville Margaritaville studio,"109904033",Colleen,District 19,36.156010000000002,-86.774770000000004,Entire home/apt,"183","3"
"41023766",Aloha Nashville - E. Nash/Spacious/Great Location!,"85360355",StayLocal,District 5,36.204659999999997,-86.741450000000000,Entire home/apt,"149","1"
"41024637",Nashville Studio w/pool - Play in Melrose /8th Ave,"45101594",Scarlett,District 17,36.125560000000000,-86.779650000000004,Entire home/apt,"99","2"
"41032405",*SANITIZED* Comfortable Condo for Family & Friends,"124485766",Cherie Amour,District 9,36.240850000000002,-86.671840000000003,Entire home/apt,"89","2"
"41033344",East Nashville Cottage - Pet Friendly,"141933299",Kara,District 5,36.188290000000002,-86.751800000000003,Entire home/apt,"100","3"
"41042035",4BR 3.5B Melrose 3mToBroadway Family and pet Friendly Long Stays Safe Neighborhood#,"43657863",David,District 17,36.118340000000003,-86.767799999999994,Entire home/apt,"220","1"
"41043676",Entire Two Bedroom condo convenient to downtown,"36288781",Bb,District 30,36.077739999999999,-86.725309999999993,Entire home/apt,"75","30"
"41047259",MUSIC CITY MARVEL ? BRAND NEW ? MINS TO BROADWAY,"101426897",Host Extraordinaires,District 6,36.167870000000001,-86.747270000000000,Entire home/apt,"350","2"
"41094853",Upscale Hideaway near Downtown with Rooftop Deck,"106505883",TurnKey Vacation Rentals,District 18,36.133069999999996,-86.805000000000007,Entire home/apt,"278","2"
"41105922",Melrose Place Nashville | 3 Suites | 7Beds | Walkable!,"31549142",Brandon,District 17,36.132170000000002,-86.780889999999999,Entire home/apt,"154","2"
"41107057",1930s Tudor Home! Trendy Area Near Dwntn! 7 guests,"30078371",Marinda,District 24,36.130400000000002,-86.837220000000002,Entire home/apt,"127","1"
"41131850",Adorable Townhome Close to BNA Airport,"46502360",Chiquita,District 29,36.086959999999998,-86.633960000000002,Entire home/apt,"180","2"
"41168615",NEW Cottage East Nashville | Walk to 5 Points,"9730317",Alexa & Emily,District 6,36.175449999999998,-86.745000000000005,Entire home/apt,"145","1"
"41173021",Great 1 Bed/1.5 Bath Only 0.7 Miles from Broadway!,"6855810",UrbanNashville,District 19,36.152929999999998,-86.783959999999993,Entire home/apt,"143","1"
"41181460",City View! 0.7 Miles From Downtown!,"6855810",UrbanNashville,District 19,36.151870000000002,-86.785079999999994,Entire home/apt,"208","1"
"41193422",The Dolly Parton Den ( aka cute 1 bedroom apt),"268685553",Warren,District 18,36.135449999999999,-86.803250000000006,Entire home/apt,"120","2"
"41194134",Big Blue - Nashville's Premiere Home for Groups,"1455661",Michael,District 6,36.171559999999999,-86.749459999999999,Entire home/apt,"461","2"
"41205876",The Emmy Lou - Monthly Furnished close to Vandy!,"85360355",StayLocal,District 21,36.141440000000003,-86.822230000000005,Entire home/apt,"73","31"
"41212723",Relax in a Fabulous Modern Apt Minutes to Downtown,"60934272",Travers,District 6,36.172840000000001,-86.763040000000004,Entire home/apt,"197","1"
"41215387",Cozy Nashville Condo 1BR Steps from Broadway-,"149105487",Justin,District 19,36.155209999999997,-86.776110000000003,Entire home/apt,"96","1"
"41225417",Luxury 1 BR Blocks from Broadway/Gulch/Music row,"149105487",Justin,District 19,36.156019999999998,-86.776359999999997,Entire home/apt,"129","1"
"41262345",Quiet Private Apartment near Riverside Village,"1673745",Georgia,District 7,36.194850000000002,-86.714579999999998,Entire home/apt,"99","2"
"41262836",ULTRA GULCH DOWNTOWN VIEWS ROOFTOP TONS OF BEDS!,"115505661",Chris,District 17,36.144359999999999,-86.785240000000002,Entire home/apt,"244","2"
"41264587",LARGE MARVELOUS TOWNHOME ? DOWNTOWN LOCATION,"101426897",Host Extraordinaires,District 17,36.141350000000003,-86.768420000000006,Entire home/apt,"235","2"
"41348914",Instagrammer?s Dream Home. 2 miles to Broadway!!,"204571824",Hilary,District 19,36.172199999999997,-86.797950000000000,Entire home/apt,"378","2"
"41353373","Quaint home 10 minutes from downtown, BNA & Opry!","98995022",Elisha,District 16,36.111390000000000,-86.728830000000002,Entire home/apt,"197","2"
"41374037",Nashville?s Original Bachelorette House,"154341578",Alexis,District 21,36.171680000000002,-86.809209999999993,Entire home/apt,"513","3"
"41377032",Champagne Getaway - East Nashville Luxury Vacation,"30962240",Xenos,District 6,36.168407000000002,-86.735969999999995,Entire home/apt,"529","2"
"41396145",The Russell House in 5 Points - WALK TO EVRYTHNG!,"15586733",Neal,District 6,36.176650000000002,-86.753010000000003,Entire home/apt,"173","2"
"41404926",Illume | Unique Gulch View Retreat | Pool Views,"106505883",TurnKey Vacation Rentals,District 19,36.147120000000001,-86.780950000000004,Entire home/apt,"113","2"
"41421764",The Wells *NEW Spacious Townhome Near Downtown* #A,"312585112",Nash,District 17,36.119920000000000,-86.765929999999997,Entire home/apt,"150","2"
"41426180",Stay Awhile - Your Nashville Retreat,"165424182",Shannon,District 13,36.138140000000000,-86.631200000000007,Entire home/apt,"207","30"
"41433796",The Split Nashville  8 mins to downtown,"270267112",Yohance,District 8,36.229259999999996,-86.740719999999996,Entire home/apt,"285","2"
"41434626","2nd floor, end unit in ALLOY Building 30 day min","127444298",Liz,District 17,36.136319999999998,-86.757419999999996,Entire home/apt,"75","30"
"41455619",The Brook Cottage - Close to Downtown!,"85360355",StayLocal,District 6,36.184159999999999,-86.719870000000000,Entire home/apt,"139","1"
"41458174",Casa de George I,"16836467",Aly,District 13,36.135120000000001,-86.636709999999994,Entire home/apt,"180","30"
"41471566",Rooftop/Fun Gameroom-Sleeps 12-Gulch/12th South,"70801117",Harley,District 17,36.138950000000001,-86.788480000000007,Entire home/apt,"370","2"
"41479332",Illume | Sleek Condo in New Community | City Views,"106505883",TurnKey Vacation Rentals,District 19,36.147120000000001,-86.780950000000004,Entire home/apt,"117","2"
"41482843",Bachelor(ette) ?Near Broadway? Skyline Views +8bds,"72156",Adam,District 19,36.172280000000001,-86.796260000000004,Entire home/apt,"329","2"
"41495856","History, Nightlife & Lux on Walkable Music Row","88588850",Sarah With SOHO,District 19,36.151580000000003,-86.792490000000001,Entire home/apt,"181","3"
"41502880",Near Opry & Convention Center - 2BR Suite,"17920027",Matthew,District 13,36.114350000000002,-86.700990000000004,Entire home/apt,"99","5"
"41503770",Downtown Nashville 1 BR 1 Bath Sleeps 4!,"218518562",Anna Kate,District 19,36.154550000000000,-86.775630000000007,Entire home/apt,"172","2"
"41527235",BEAUTIFUL LUXURY TOWNHOME ? VERY CLOSE TO BROADWAY,"101426897",Host Extraordinaires,District 2,36.187460000000002,-86.813940000000002,Entire home/apt,"189","2"
"41534078",MUSIC CITY MEGA HOUSE/2 HOMES/Sleeps 24/CITY VIEWS,"2442207",Stephen,District 21,36.154739999999997,-86.820470000000000,Entire home/apt,"743","2"
"41552597",The Wells *NEW Spacious Townhome Near Downtown* #B,"312585112",Nash,District 17,36.121369999999999,-86.766980000000004,Entire home/apt,"113","2"
"41553375",The Wells *NEW Spacious Townhome Near Downtown* #C,"312585112",Nash,District 17,36.120820000000002,-86.765580000000000,Entire home/apt,"286","3"
"41553993",The Wells *NEW Spacious Townhome Near Downtown* #E,"312585112",Nash,District 17,36.120829999999998,-86.767210000000006,Entire home/apt,"286","3"
"41554289",The Wells *NEW Spacious Townhome Near Downtown* #D,"312585112",Nash,District 17,36.119770000000003,-86.767330000000001,Entire home/apt,"122","3"
"41554778",Your Nashville Home,"104292073",Tim,District 16,36.110849999999999,-86.730339999999998,Entire home/apt,"91","30"
"41555187",The Scott Suite - Modern and Close to Restaurants!,"85360355",StayLocal,District 6,36.191110000000002,-86.733959999999996,Entire home/apt,"106","1"
