"GEO_ID","NAME","H1_001N","H1_002N","H1_003N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant"
"1000000US470370117002002","Block 2002, Block Group 2, Census Tract 117, Davidson County, Tennessee","28","28","0"
"1000000US470370117002003","Block 2003, Block Group 2, Census Tract 117, Davidson County, Tennessee","19","19","0"
"1000000US470370117002004","Block 2004, Block Group 2, Census Tract 117, Davidson County, Tennessee","32","28","4"
"1000000US470370117002005","Block 2005, Block Group 2, Census Tract 117, Davidson County, Tennessee","20","20","0"
"1000000US470370117002006","Block 2006, Block Group 2, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117002007","Block 2007, Block Group 2, Census Tract 117, Davidson County, Tennessee","5","5","0"
"1000000US470370117002008","Block 2008, Block Group 2, Census Tract 117, Davidson County, Tennessee","10","10","0"
"1000000US470370117002009","Block 2009, Block Group 2, Census Tract 117, Davidson County, Tennessee","6","6","0"
"1000000US470370117002010","Block 2010, Block Group 2, Census Tract 117, Davidson County, Tennessee","100","88","12"
"1000000US470370117002011","Block 2011, Block Group 2, Census Tract 117, Davidson County, Tennessee","8","7","1"
"1000000US470370117002012","Block 2012, Block Group 2, Census Tract 117, Davidson County, Tennessee","16","16","0"
"1000000US470370117002013","Block 2013, Block Group 2, Census Tract 117, Davidson County, Tennessee","21","21","0"
"1000000US470370117002014","Block 2014, Block Group 2, Census Tract 117, Davidson County, Tennessee","6","6","0"
"1000000US470370117002015","Block 2015, Block Group 2, Census Tract 117, Davidson County, Tennessee","6","6","0"
"1000000US470370117002016","Block 2016, Block Group 2, Census Tract 117, Davidson County, Tennessee","7","7","0"
"1000000US470370117002017","Block 2017, Block Group 2, Census Tract 117, Davidson County, Tennessee","17","17","0"
"1000000US470370117002018","Block 2018, Block Group 2, Census Tract 117, Davidson County, Tennessee","15","13","2"
"1000000US470370117002019","Block 2019, Block Group 2, Census Tract 117, Davidson County, Tennessee","15","6","9"
"1000000US470370117002020","Block 2020, Block Group 2, Census Tract 117, Davidson County, Tennessee","13","13","0"
"1000000US470370117002021","Block 2021, Block Group 2, Census Tract 117, Davidson County, Tennessee","16","16","0"
"1000000US470370117002022","Block 2022, Block Group 2, Census Tract 117, Davidson County, Tennessee","18","18","0"
"1000000US470370117002023","Block 2023, Block Group 2, Census Tract 117, Davidson County, Tennessee","24","24","0"
"1000000US470370117002024","Block 2024, Block Group 2, Census Tract 117, Davidson County, Tennessee","9","5","4"
"1000000US470370117002025","Block 2025, Block Group 2, Census Tract 117, Davidson County, Tennessee","8","8","0"
"1000000US470370117002026","Block 2026, Block Group 2, Census Tract 117, Davidson County, Tennessee","6","6","0"
"1000000US470370117002027","Block 2027, Block Group 2, Census Tract 117, Davidson County, Tennessee","7","7","0"
"1000000US470370117002028","Block 2028, Block Group 2, Census Tract 117, Davidson County, Tennessee","8","8","0"
"1000000US470370117002029","Block 2029, Block Group 2, Census Tract 117, Davidson County, Tennessee","8","8","0"
"1000000US470370117002030","Block 2030, Block Group 2, Census Tract 117, Davidson County, Tennessee","12","10","2"
"1000000US470370117002031","Block 2031, Block Group 2, Census Tract 117, Davidson County, Tennessee","14","14","0"
"1000000US470370117002032","Block 2032, Block Group 2, Census Tract 117, Davidson County, Tennessee","8","3","5"
"1000000US470370117002033","Block 2033, Block Group 2, Census Tract 117, Davidson County, Tennessee","5","0","5"
"1000000US470370117002034","Block 2034, Block Group 2, Census Tract 117, Davidson County, Tennessee","9","9","0"
"1000000US470370117002035","Block 2035, Block Group 2, Census Tract 117, Davidson County, Tennessee","11","2","9"
"1000000US470370117002036","Block 2036, Block Group 2, Census Tract 117, Davidson County, Tennessee","7","7","0"
"1000000US470370117002037","Block 2037, Block Group 2, Census Tract 117, Davidson County, Tennessee","6","6","0"
"1000000US470370117002038","Block 2038, Block Group 2, Census Tract 117, Davidson County, Tennessee","11","11","0"
"1000000US470370117002039","Block 2039, Block Group 2, Census Tract 117, Davidson County, Tennessee","5","5","0"
"1000000US470370117003000","Block 3000, Block Group 3, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117003001","Block 3001, Block Group 3, Census Tract 117, Davidson County, Tennessee","33","33","0"
"1000000US470370117003002","Block 3002, Block Group 3, Census Tract 117, Davidson County, Tennessee","212","201","11"
"1000000US470370117003003","Block 3003, Block Group 3, Census Tract 117, Davidson County, Tennessee","19","15","4"
"1000000US470370117003004","Block 3004, Block Group 3, Census Tract 117, Davidson County, Tennessee","12","12","0"
"1000000US470370117003005","Block 3005, Block Group 3, Census Tract 117, Davidson County, Tennessee","4","4","0"
"1000000US470370117003006","Block 3006, Block Group 3, Census Tract 117, Davidson County, Tennessee","25","25","0"
"1000000US470370117003007","Block 3007, Block Group 3, Census Tract 117, Davidson County, Tennessee","18","18","0"
"1000000US470370117003008","Block 3008, Block Group 3, Census Tract 117, Davidson County, Tennessee","7","7","0"
"1000000US470370117003009","Block 3009, Block Group 3, Census Tract 117, Davidson County, Tennessee","15","15","0"
"1000000US470370117003010","Block 3010, Block Group 3, Census Tract 117, Davidson County, Tennessee","11","11","0"
"1000000US470370117003011","Block 3011, Block Group 3, Census Tract 117, Davidson County, Tennessee","27","27","0"
"1000000US470370117003012","Block 3012, Block Group 3, Census Tract 117, Davidson County, Tennessee","16","16","0"
"1000000US470370117003013","Block 3013, Block Group 3, Census Tract 117, Davidson County, Tennessee","19","19","0"
"1000000US470370117003014","Block 3014, Block Group 3, Census Tract 117, Davidson County, Tennessee","36","30","6"
"1000000US470370117004000","Block 4000, Block Group 4, Census Tract 117, Davidson County, Tennessee","29","29","0"
"1000000US470370117004001","Block 4001, Block Group 4, Census Tract 117, Davidson County, Tennessee","34","32","2"
"1000000US470370117004002","Block 4002, Block Group 4, Census Tract 117, Davidson County, Tennessee","54","54","0"
"1000000US470370117004003","Block 4003, Block Group 4, Census Tract 117, Davidson County, Tennessee","44","33","11"
"1000000US470370117004004","Block 4004, Block Group 4, Census Tract 117, Davidson County, Tennessee","10","10","0"
"1000000US470370117004005","Block 4005, Block Group 4, Census Tract 117, Davidson County, Tennessee","18","18","0"
"1000000US470370117004006","Block 4006, Block Group 4, Census Tract 117, Davidson County, Tennessee","40","40","0"
"1000000US470370117004007","Block 4007, Block Group 4, Census Tract 117, Davidson County, Tennessee","55","55","0"
"1000000US470370117004008","Block 4008, Block Group 4, Census Tract 117, Davidson County, Tennessee","19","10","9"
"1000000US470370117004009","Block 4009, Block Group 4, Census Tract 117, Davidson County, Tennessee","22","22","0"
"1000000US470370117004010","Block 4010, Block Group 4, Census Tract 117, Davidson County, Tennessee","9","9","0"
"1000000US470370117004011","Block 4011, Block Group 4, Census Tract 117, Davidson County, Tennessee","11","11","0"
"1000000US470370117004012","Block 4012, Block Group 4, Census Tract 117, Davidson County, Tennessee","6","6","0"
"1000000US470370117004013","Block 4013, Block Group 4, Census Tract 117, Davidson County, Tennessee","5","5","0"
"1000000US470370117004014","Block 4014, Block Group 4, Census Tract 117, Davidson County, Tennessee","11","11","0"
"1000000US470370117004015","Block 4015, Block Group 4, Census Tract 117, Davidson County, Tennessee","13","9","4"
"1000000US470370117005000","Block 5000, Block Group 5, Census Tract 117, Davidson County, Tennessee","15","15","0"
"1000000US470370117005001","Block 5001, Block Group 5, Census Tract 117, Davidson County, Tennessee","144","129","15"
"1000000US470370117005002","Block 5002, Block Group 5, Census Tract 117, Davidson County, Tennessee","40","17","23"
"1000000US470370117005003","Block 5003, Block Group 5, Census Tract 117, Davidson County, Tennessee","35","35","0"
"1000000US470370117005004","Block 5004, Block Group 5, Census Tract 117, Davidson County, Tennessee","20","20","0"
"1000000US470370117005005","Block 5005, Block Group 5, Census Tract 117, Davidson County, Tennessee","14","14","0"
"1000000US470370117005006","Block 5006, Block Group 5, Census Tract 117, Davidson County, Tennessee","18","18","0"
"1000000US470370117005007","Block 5007, Block Group 5, Census Tract 117, Davidson County, Tennessee","1","0","1"
"1000000US470370117005008","Block 5008, Block Group 5, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117005009","Block 5009, Block Group 5, Census Tract 117, Davidson County, Tennessee","6","6","0"
"1000000US470370117005010","Block 5010, Block Group 5, Census Tract 117, Davidson County, Tennessee","18","18","0"
"1000000US470370117005011","Block 5011, Block Group 5, Census Tract 117, Davidson County, Tennessee","18","17","1"
"1000000US470370117005012","Block 5012, Block Group 5, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117005013","Block 5013, Block Group 5, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117005014","Block 5014, Block Group 5, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117005015","Block 5015, Block Group 5, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117006000","Block 6000, Block Group 6, Census Tract 117, Davidson County, Tennessee","37","35","2"
"1000000US470370117006001","Block 6001, Block Group 6, Census Tract 117, Davidson County, Tennessee","41","21","20"
"1000000US470370117006002","Block 6002, Block Group 6, Census Tract 117, Davidson County, Tennessee","8","0","8"
"1000000US470370117006003","Block 6003, Block Group 6, Census Tract 117, Davidson County, Tennessee","7","4","3"
"1000000US470370117006004","Block 6004, Block Group 6, Census Tract 117, Davidson County, Tennessee","37","34","3"
"1000000US470370117006005","Block 6005, Block Group 6, Census Tract 117, Davidson County, Tennessee","16","16","0"
"1000000US470370117006006","Block 6006, Block Group 6, Census Tract 117, Davidson County, Tennessee","13","13","0"
"1000000US470370117006007","Block 6007, Block Group 6, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117006008","Block 6008, Block Group 6, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117006009","Block 6009, Block Group 6, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117006010","Block 6010, Block Group 6, Census Tract 117, Davidson County, Tennessee","7","4","3"
"1000000US470370117006011","Block 6011, Block Group 6, Census Tract 117, Davidson County, Tennessee","73","68","5"
"1000000US470370117006012","Block 6012, Block Group 6, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117006013","Block 6013, Block Group 6, Census Tract 117, Davidson County, Tennessee","12","11","1"
"1000000US470370117006014","Block 6014, Block Group 6, Census Tract 117, Davidson County, Tennessee","3","3","0"
"1000000US470370117006015","Block 6015, Block Group 6, Census Tract 117, Davidson County, Tennessee","0","0","0"
"1000000US470370117006016","Block 6016, Block Group 6, Census Tract 117, Davidson County, Tennessee","23","23","0"
"1000000US470370117006017","Block 6017, Block Group 6, Census Tract 117, Davidson County, Tennessee","9","9","0"
"1000000US470370117006018","Block 6018, Block Group 6, Census Tract 117, Davidson County, Tennessee","8","8","0"
"1000000US470370117006019","Block 6019, Block Group 6, Census Tract 117, Davidson County, Tennessee","23","23","0"
"1000000US470370117006020","Block 6020, Block Group 6, Census Tract 117, Davidson County, Tennessee","20","20","0"
"1000000US470370117006021","Block 6021, Block Group 6, Census Tract 117, Davidson County, Tennessee","1","1","0"
"1000000US470370117006022","Block 6022, Block Group 6, Census Tract 117, Davidson County, Tennessee","23","23","0"
"1000000US470370117007000","Block 7000, Block Group 7, Census Tract 117, Davidson County, Tennessee","6","6","0"
"1000000US470370117007001","Block 7001, Block Group 7, Census Tract 117, Davidson County, Tennessee","108","98","10"
"1000000US470370117007002","Block 7002, Block Group 7, Census Tract 117, Davidson County, Tennessee","55","55","0"
"1000000US470370117007003","Block 7003, Block Group 7, Census Tract 117, Davidson County, Tennessee","15","6","9"
"1000000US470370117007004","Block 7004, Block Group 7, Census Tract 117, Davidson County, Tennessee","10","10","0"
"1000000US470370117007005","Block 7005, Block Group 7, Census Tract 117, Davidson County, Tennessee","61","60","1"
"1000000US470370117007006","Block 7006, Block Group 7, Census Tract 117, Davidson County, Tennessee","1","1","0"
"1000000US470370117007007","Block 7007, Block Group 7, Census Tract 117, Davidson County, Tennessee","10","10","0"
"1000000US470370117007008","Block 7008, Block Group 7, Census Tract 117, Davidson County, Tennessee","18","16","2"
"1000000US470370117007009","Block 7009, Block Group 7, Census Tract 117, Davidson County, Tennessee","15","15","0"
"1000000US470370117007010","Block 7010, Block Group 7, Census Tract 117, Davidson County, Tennessee","11","11","0"
"1000000US470370117007011","Block 7011, Block Group 7, Census Tract 117, Davidson County, Tennessee","11","6","5"
